order_id,product_id,quantity,price_at_order
1910,510,1,22479.77
1910,655,2,41221.01
1911,360,2,46172.36
1911,346,2,47287.16
1912,17,1,22834.49
1913,718,2,25142.96
1913,658,3,46831.03
1913,574,3,1126.86
1914,204,1,12794.76
1914,96,3,16877.76
1915,873,1,36142.63
1915,270,3,22930.63
1916,944,1,5007.85
1916,395,3,1231.45
1917,629,1,22912.44
1917,584,2,7162.7
1918,562,1,14643.5
1919,230,3,39455.05
1920,664,1,45844.93
1921,22,3,34325.33
1922,565,1,18847.96
1922,582,2,20824.12
1923,643,2,3929.57
1923,590,3,10601.71
1924,823,2,43778.05
1924,821,2,11161.53
1924,270,2,22930.63
1925,554,2,25019.3
1926,881,3,34242.22
1927,99,3,2090.6
1927,940,3,35644.52
1928,847,3,29023.3
1929,661,3,37104.89
1929,1000,1,21156.77
1930,472,2,9609.5
1930,634,3,45887.06
1930,449,2,23245.49
1931,574,2,1126.86
1932,489,1,6486.41
1932,889,1,19719.36
1932,724,3,37687.05
1933,584,3,7162.7
1933,259,1,47368.92
1934,783,1,15800.95
1934,966,2,18064.41
1935,714,2,28380.61
1935,691,2,20872.33
1936,969,3,49820.68
1936,417,3,29825.77
1936,148,3,38950.44
1937,55,2,27099.93
1937,730,3,22023.29
1937,773,1,12637.08
1938,543,3,22841.14
1938,424,1,30607.33
1939,793,1,30821.11
1939,778,1,29151.76
1939,184,3,25446.25
1940,92,1,13835.71
1941,702,2,617.28
1941,397,2,6024.12
1942,188,2,13723.1
1942,99,1,2090.6
1942,319,3,44246.47
1943,189,2,21948.05
1943,267,1,29470.8
1944,84,2,23076.79
1944,348,1,42410.74
1945,63,3,43761.95
1945,571,2,19829.84
1945,61,1,9822.03
1946,13,2,14870.96
1946,5,2,28193.88
1946,335,1,3709.92
1947,880,1,41996.97
1947,72,1,11119.73
1948,224,2,10627.06
1949,615,1,36636.63
1949,384,2,22269.6
1949,588,3,24363.75
1950,153,2,20557.69
1951,910,1,41352.05
1951,982,2,5812.75
1951,813,2,35594.08
1952,531,1,44777.82
1953,159,3,36811.31
1954,675,2,28250.58
1954,562,2,14643.5
1955,347,2,23064.71
1955,253,1,25075.11
1956,814,1,4408.73
1956,414,2,17791.53
1957,831,3,16385.58
1957,864,3,38740.99
1957,932,3,13816.21
1958,671,2,26365.81
1959,545,2,17207.57
1959,535,3,7963.46
1960,459,1,18933.16
1960,782,2,41616.49
1961,387,2,26488.63
1961,85,1,27020.43
1962,625,2,33488.97
1962,399,2,34573.62
1963,716,3,20442.33
1963,57,1,20530.88
1964,602,3,35952.7
1964,766,3,42435.06
1965,548,1,5577.34
1965,29,2,24827.74
1966,54,3,25853.56
1966,844,2,3447.54
1966,846,3,16346.4
1967,380,3,16421.83
1968,469,1,1116.84
1969,732,2,16520.92
1969,209,1,11605.91
1970,945,2,894.26
1971,298,1,24315.44
1972,852,2,45497.54
1972,339,1,12757.51
1972,182,2,6316.44
1973,146,3,43116.3
1974,945,2,894.26
1975,642,3,12946.52
1975,318,3,33839.38
1975,210,2,35488.52
1976,424,2,30607.33
1976,387,1,26488.63
1977,11,3,13446.69
1978,460,3,42007.06
1978,132,3,4514.34
1979,163,2,26845.94
1980,967,2,5276.68
1980,758,3,15914.91
1981,550,2,2815.08
1981,294,3,33977.26
1982,843,1,48615.87
1983,206,1,11054.32
1983,131,2,23817.35
1983,531,2,44777.82
1984,398,1,40125.71
1985,248,2,38096.84
1985,447,2,26840.35
1985,631,3,33305.49
1986,679,3,13642.54
1986,957,1,20776.01
1987,583,1,38816.12
1987,15,2,33164.79
1988,359,3,33355.86
1988,474,1,25514.19
1988,206,2,11054.32
1989,66,1,46340.44
1990,739,1,19664.21
1990,450,2,26514.75
1991,295,1,47278.21
1991,571,1,19829.84
1992,702,1,617.28
1993,738,1,35670.35
1994,147,1,12587.81
1994,924,3,48070.9
1995,60,2,20310.28
1996,781,3,5496.1
1996,644,3,3468.87
1996,37,1,38169.52
1997,960,2,49706.14
1997,586,2,15893.5
1997,661,3,37104.89
1998,244,3,49848.19
1998,700,2,49519.08
1998,503,2,19327.86
1999,157,2,593.04
1999,466,1,14618.65
1999,550,1,2815.08
2000,991,2,42582.62
2001,22,2,34325.33
2001,443,1,41617.85
2002,555,1,23024.36
2002,873,2,36142.63
2003,965,2,38993.35
2003,416,2,14567.73
2004,398,2,40125.71
2004,475,2,19705.55
2005,543,1,22841.14
2006,200,3,20398.74
2007,475,2,19705.55
2007,562,2,14643.5
2008,482,3,24083.0
2008,112,3,33103.65
2009,794,2,21648.78
2009,891,1,12450.64
2009,639,1,40492.0
2010,676,3,6964.41
2010,394,2,20034.44
2010,960,1,49706.14
2011,396,3,21635.43
2011,582,1,20824.12
2012,788,3,40062.49
2012,160,2,11205.26
2013,422,2,32412.52
2014,781,2,5496.1
2014,954,2,17890.98
2015,753,1,30948.44
2015,644,3,3468.87
2016,9,1,47873.49
2017,924,1,48070.9
2017,366,3,45817.43
2018,68,3,8482.46
2018,372,2,33846.34
2019,347,1,23064.71
2019,721,2,13773.42
2020,923,1,26631.78
2020,902,1,43010.18
2021,420,3,30368.79
2021,163,3,26845.94
2021,576,2,23887.13
2022,926,1,35132.09
2022,256,3,48665.4
2023,774,1,32455.89
2023,41,2,16410.56
2024,21,3,23274.33
2025,452,3,24185.36
2025,599,1,37122.28
2026,970,2,49138.43
2026,688,2,13299.61
2026,581,1,1241.19
2027,640,2,20946.6
2028,958,3,4659.76
2029,729,1,37349.19
2029,812,2,32757.57
2030,637,3,26160.97
2030,913,2,43886.46
2031,526,2,43934.62
2032,327,1,46970.94
2033,270,2,22930.63
2033,460,2,42007.06
2034,673,1,27035.03
2034,470,2,36011.65
2034,676,3,6964.41
2035,640,3,20946.6
2035,11,1,13446.69
2035,753,2,30948.44
2036,398,3,40125.71
2036,37,3,38169.52
2037,823,2,43778.05
2037,525,2,23451.91
2038,737,1,3953.28
2038,268,2,7685.19
2038,566,2,37821.77
2039,688,3,13299.61
2039,87,2,14463.87
2040,831,1,16385.58
2041,182,2,6316.44
2042,798,1,33633.86
2042,90,1,5448.25
2042,885,3,20946.97
2043,931,1,41645.42
2043,633,1,22503.37
2044,472,2,9609.5
2044,647,3,49644.97
2044,895,1,24971.72
2045,205,3,6241.87
2045,941,1,2732.85
2046,4,3,11166.31
2046,444,1,45162.0
2046,811,1,9997.89
2047,641,1,23280.2
2047,543,2,22841.14
2048,620,2,33562.02
2048,724,2,37687.05
2048,191,3,44117.07
2049,454,1,4468.59
2049,190,1,16318.54
2049,520,1,40241.99
2050,556,3,17838.89
2051,780,1,25173.15
2052,234,2,39693.64
2052,167,3,17073.78
2053,519,2,18236.56
2053,656,1,8009.53
2054,247,1,34775.58
2054,544,3,22148.39
2055,773,1,12637.08
2056,925,1,2481.84
2056,751,3,15197.69
2057,783,3,15800.95
2058,91,3,44518.72
2058,327,2,46970.94
2059,68,2,8482.46
2059,583,3,38816.12
2060,831,2,16385.58
2060,492,2,26108.01
2061,763,1,9242.38
2061,195,3,44051.9
2062,477,2,1107.24
2062,902,2,43010.18
2063,413,2,15350.18
2063,475,2,19705.55
2063,890,1,35024.19
2064,973,1,1701.87
2064,26,2,13464.54
2065,410,1,34152.33
2065,375,2,17745.86
2066,155,1,29328.75
2066,608,1,21068.88
2066,969,1,49820.68
2067,346,1,47287.16
2068,850,3,6474.59
2069,742,2,9613.37
2069,512,2,7045.7
2070,682,2,24125.89
2070,62,1,21267.52
2071,623,1,15306.71
2071,297,1,42311.61
2072,427,2,16685.63
2072,503,3,19327.86
2072,14,1,18273.26
2073,440,1,38612.47
2073,627,3,6135.56
2074,383,3,22322.71
2074,827,1,35624.47
2075,19,2,46851.73
2075,458,2,25249.75
2076,240,2,41847.14
2076,932,3,13816.21
2077,288,2,18929.6
2077,569,3,23012.33
2078,131,2,23817.35
2079,235,3,22125.93
2079,726,1,41782.13
2079,608,1,21068.88
2080,321,1,15318.85
2080,524,2,6528.74
2080,902,1,43010.18
2081,474,3,25514.19
2081,618,2,30664.44
2082,811,2,9997.89
2082,789,3,8970.33
2083,486,1,27288.63
2083,253,3,25075.11
2084,495,2,14993.31
2084,576,2,23887.13
2084,150,2,13804.24
2085,844,3,3447.54
2085,831,1,16385.58
2086,303,1,40156.02
2086,752,3,12809.48
2087,290,2,9000.95
2087,255,2,44078.08
2088,268,1,7685.19
2089,660,2,30009.91
2090,152,3,7894.42
2090,458,2,25249.75
2091,322,2,2553.74
2091,111,2,41080.66
2092,292,3,11839.77
2092,167,1,17073.78
2093,889,2,19719.36
2094,852,3,45497.54
2095,662,2,27126.06
2095,332,1,41262.3
2096,660,2,30009.91
2096,290,3,9000.95
2097,58,3,21723.24
2097,741,1,38138.92
2097,735,2,34080.83
2098,105,3,40595.35
2099,773,2,12637.08
2100,352,1,35693.99
2101,427,3,16685.63
2102,843,1,48615.87
2103,782,2,41616.49
2104,572,1,17017.76
2104,25,3,32875.3
2105,44,1,36675.81
2105,225,1,4335.02
2106,331,3,20087.54
2106,397,3,6024.12
2107,505,3,22363.78
2107,25,3,32875.3
2108,205,3,6241.87
2109,8,3,21303.94
2109,358,1,36561.74
2110,849,2,5248.86
2110,169,1,4370.74
2111,763,2,9242.38
2111,638,3,29282.44
2111,289,2,20778.97
2112,773,2,12637.08
2112,623,1,15306.71
2112,263,2,46116.85
2113,293,2,12989.74
2114,688,2,13299.61
2114,525,1,23451.91
2114,789,1,8970.33
2115,761,1,40879.78
2115,956,1,31073.07
2115,896,3,39214.46
2116,691,3,20872.33
2116,220,2,29927.5
2116,908,2,45723.2
2117,581,2,1241.19
2117,912,1,40275.6
2118,850,1,6474.59
2119,738,3,35670.35
2119,398,2,40125.71
2120,170,2,49995.42
2120,943,2,22774.4
2121,684,1,49978.73
2121,878,1,29818.31
2122,32,3,19266.48
2123,953,2,1765.27
2123,1,2,37155.06
2123,311,3,47226.13
2124,377,1,31768.65
2125,898,1,44354.81
2125,382,2,31006.56
2126,36,1,8160.44
2127,955,1,22466.77
2127,909,1,16293.56
2128,812,2,32757.57
2128,32,1,19266.48
2128,902,1,43010.18
2129,891,3,12450.64
2130,720,3,11719.39
2131,221,2,26271.85
2131,67,3,24436.36
2132,851,2,333.59
2132,477,1,1107.24
2133,673,2,27035.03
2133,65,3,32711.6
2133,983,2,18867.46
2134,25,1,32875.3
2134,688,1,13299.61
2134,279,3,23633.68
2135,46,2,8506.81
2135,895,3,24971.72
2135,577,3,11608.9
2136,761,2,40879.78
2136,49,2,45010.82
2137,484,1,10319.07
2137,558,2,26973.53
2138,554,2,25019.3
2138,150,3,13804.24
2139,412,2,22156.21
2140,152,3,7894.42
2140,834,2,49626.57
2141,443,3,41617.85
2141,89,2,33492.8
2142,661,3,37104.89
2142,478,3,12283.96
2142,462,1,23781.01
2143,881,1,34242.22
2143,641,3,23280.2
2144,164,3,33251.09
2144,872,1,4487.16
2144,818,1,5926.59
2145,430,1,7328.99
2146,590,2,10601.71
2146,5,3,28193.88
2147,701,2,42001.7
2147,727,2,19377.16
2148,383,2,22322.71
2148,562,3,14643.5
2148,960,3,49706.14
2149,768,3,7960.92
2149,418,1,27849.52
2150,855,1,45218.87
2150,711,3,26361.95
2151,820,1,37912.28
2151,111,1,41080.66
2151,508,3,9546.59
2152,311,1,47226.13
2152,846,3,16346.4
2153,25,2,32875.3
2153,17,1,22834.49
2153,32,1,19266.48
2154,69,2,46347.95
2154,260,1,46652.86
2155,11,3,13446.69
2155,715,2,34296.87
2156,439,3,15000.87
2157,608,3,21068.88
2157,43,2,12271.32
2158,262,2,23002.29
2158,718,2,25142.96
2159,706,3,24546.36
2160,702,2,617.28
2160,503,1,19327.86
2160,28,2,20150.21
2161,557,1,29996.68
2161,95,1,21351.72
2162,97,2,37139.18
2162,466,3,14618.65
2163,36,3,8160.44
2163,331,3,20087.54
2163,318,2,33839.38
2164,701,1,42001.7
2165,958,2,4659.76
2165,519,1,18236.56
2166,579,2,42106.01
2167,50,3,11467.46
2167,260,1,46652.86
2168,463,2,30882.81
2169,340,2,43362.46
2170,79,2,29847.6
2170,204,1,12794.76
2170,494,1,16264.21
2171,928,2,31969.62
2171,181,1,34950.49
2171,792,2,32968.2
2172,598,1,34899.71
2172,866,3,28295.57
2172,506,2,26614.16
2173,104,1,7981.3
2173,169,3,4370.74
2173,143,3,29893.98
2174,814,2,4408.73
2174,716,1,20442.33
2175,651,1,49644.48
2175,557,2,29996.68
2176,719,1,48873.26
2176,433,1,19020.96
2177,367,3,15828.71
2177,487,1,32450.95
2177,411,1,43253.07
2178,192,3,30633.49
2179,383,2,22322.71
2179,571,1,19829.84
2179,270,3,22930.63
2180,41,1,16410.56
2181,719,2,48873.26
2182,13,3,14870.96
2182,116,3,29155.31
2183,902,1,43010.18
2184,821,3,11161.53
2184,219,2,6187.04
2184,194,2,10842.36
2185,567,3,20248.94
2186,150,3,13804.24
2186,684,1,49978.73
2186,131,1,23817.35
2187,580,3,28756.74
2187,169,2,4370.74
2187,253,3,25075.11
2188,417,2,29825.77
2188,62,1,21267.52
2188,771,2,2127.23
2189,744,2,17889.54
2190,231,1,40254.11
2190,767,2,31776.8
2190,930,3,14796.3
2191,662,3,27126.06
2191,893,1,37162.17
2191,774,1,32455.89
2192,77,3,33858.06
2192,444,1,45162.0
2193,914,1,4593.36
2194,403,2,39022.16
2194,288,3,18929.6
2195,857,3,32877.62
2195,549,2,13593.34
2196,524,3,6528.74
2196,500,3,40114.47
2196,396,3,21635.43
2197,677,3,16714.07
2197,805,1,21086.48
2198,999,3,363.67
2198,351,3,13968.3
2199,275,2,48251.77
2200,321,2,15318.85
2200,950,1,6700.94
2201,197,3,36087.71
2201,846,3,16346.4
2201,344,2,3458.83
2202,675,3,28250.58
2202,193,1,24867.03
2203,704,3,22963.68
2204,210,2,35488.52
2204,818,3,5926.59
2205,898,3,44354.81
2205,299,1,18140.27
2206,346,3,47287.16
2206,188,2,13723.1
2207,278,3,7464.52
2207,955,2,22466.77
2208,74,2,2792.07
2209,403,1,39022.16
2209,4,2,11166.31
2209,69,2,46347.95
2210,841,3,47527.63
2210,284,3,31668.7
2211,438,3,11559.19
2212,397,1,6024.12
2212,321,1,15318.85
2213,56,1,23791.75
2213,43,2,12271.32
2214,803,1,6157.72
2215,41,3,16410.56
2215,913,3,43886.46
2216,640,2,20946.6
2216,737,2,3953.28
2217,619,3,21556.85
2218,861,1,21289.0
2218,243,1,26092.5
2219,176,2,30412.87
2219,826,1,40591.93
2220,94,3,24580.03
2220,585,2,49906.71
2220,759,2,36823.26
2221,227,3,34561.75
2221,248,1,38096.84
2221,471,1,30856.04
2222,245,3,23659.52
2223,870,1,36581.45
2223,396,1,21635.43
2223,457,1,46544.45
2224,454,3,4468.59
2224,154,2,3394.61
2225,555,2,23024.36
2225,784,1,24301.42
2226,897,2,18781.91
2226,537,2,41314.24
2227,859,3,11541.69
2227,453,1,35656.63
2228,858,3,10907.03
2229,213,2,43674.17
2229,224,2,10627.06
2230,921,2,372.66
2230,237,3,24841.62
2231,958,3,4659.76
2232,731,1,38519.58
2233,21,2,23274.33
2233,503,3,19327.86
2234,262,2,23002.29
2235,267,1,29470.8
2235,491,1,24961.3
2235,162,3,8502.72
2236,201,1,29203.31
2236,867,2,17754.03
2237,725,1,15174.06
2238,257,3,8171.39
2238,82,2,13501.04
2239,447,2,26840.35
2240,320,1,11301.95
2241,636,3,26972.01
2241,54,3,25853.56
2241,587,1,17313.65
2242,917,1,48601.33
2242,172,1,1842.19
2242,242,3,2299.51
2243,276,1,16800.14
2243,837,3,7365.93
2244,378,1,26664.99
2244,741,1,38138.92
2245,9,2,47873.49
2246,833,1,48149.77
2247,139,1,43063.9
2248,248,2,38096.84
2248,883,3,13330.61
2248,624,2,13299.19
2249,113,3,43258.34
2250,44,2,36675.81
2250,69,1,46347.95
2251,502,2,6573.63
2251,694,3,10050.73
2252,478,3,12283.96
2252,986,2,32071.52
2252,663,3,25343.62
2253,770,3,20220.01
2253,258,2,20577.14
2254,825,1,49699.7
2254,38,1,31377.42
2255,119,2,45005.39
2255,619,2,21556.85
2255,926,2,35132.09
2256,204,1,12794.76
2256,769,1,22618.62
2257,461,3,7558.65
2257,886,3,32134.7
2258,251,1,43507.56
2258,146,1,43116.3
2259,478,2,12283.96
2259,730,2,22023.29
2260,983,1,18867.46
2261,945,2,894.26
2261,104,1,7981.3
2261,303,2,40156.02
2262,894,3,929.45
2262,444,2,45162.0
2262,80,2,32971.45
2263,957,2,20776.01
2263,890,1,35024.19
2264,519,1,18236.56
2264,170,1,49995.42
2265,62,3,21267.52
2265,26,1,13464.54
2266,414,2,17791.53
2267,335,2,3709.92
2267,292,1,11839.77
2268,449,2,23245.49
2269,799,3,15876.18
2270,992,2,9349.46
2270,158,2,19682.34
2271,651,1,49644.48
2271,274,1,39681.96
2272,394,2,20034.44
2273,13,1,14870.96
2274,819,1,27292.38
2275,939,1,10986.53
2276,39,2,10185.88
2277,480,1,2503.48
2278,686,2,27738.34
2279,382,2,31006.56
2279,872,2,4487.16
2280,834,3,49626.57
2280,760,3,39164.13
2280,339,2,12757.51
2281,734,3,27785.97
2281,604,3,46771.1
2282,252,1,9622.85
2282,232,2,27364.75
2283,308,3,37449.8
2283,511,2,45849.0
2283,997,1,866.36
2284,264,1,3769.56
2284,110,3,40884.35
2284,844,1,3447.54
2285,255,1,44078.08
2285,476,1,19528.0
2285,927,3,4519.65
2286,410,3,34152.33
2286,430,2,7328.99
2287,493,3,21701.18
2288,59,2,43232.69
2288,447,1,26840.35
2288,416,2,14567.73
2289,380,2,16421.83
2289,122,1,21735.48
2290,982,3,5812.75
2290,406,1,5409.39
2291,250,3,20387.5
2292,335,3,3709.92
2293,85,3,27020.43
2294,919,3,616.98
2294,95,3,21351.72
2295,182,1,6316.44
2296,696,3,47190.19
2296,703,2,35446.33
2296,941,3,2732.85
2297,318,2,33839.38
2298,41,1,16410.56
2298,630,1,35186.45
2299,503,2,19327.86
2299,111,3,41080.66
2300,852,2,45497.54
2300,628,1,11276.21
2301,162,3,8502.72
2301,659,3,3644.36
2301,795,1,14133.74
2302,33,2,48562.6
2302,403,3,39022.16
2303,368,2,10873.12
2303,975,2,49403.91
2303,522,3,49979.87
2304,953,2,1765.27
2304,241,3,49978.75
2305,721,1,13773.42
2305,159,1,36811.31
2306,111,2,41080.66
2307,789,2,8970.33
2308,494,2,16264.21
2309,966,3,18064.41
2309,688,3,13299.61
2310,918,3,45052.03
2310,485,1,46688.54
2311,68,1,8482.46
2312,399,2,34573.62
2312,192,2,30633.49
2312,833,3,48149.77
2313,332,1,41262.3
2313,461,2,7558.65
2314,323,3,6071.19
2314,982,3,5812.75
2315,978,2,24056.05
2315,257,1,8171.39
2316,44,1,36675.81
2316,906,1,23746.7
2317,930,1,14796.3
2317,208,2,14365.04
2317,739,1,19664.21
2318,352,3,35693.99
2318,820,2,37912.28
2319,845,3,48415.99
2319,993,1,32090.44
2320,879,3,46716.04
2320,755,3,31123.55
2321,605,3,10212.96
2321,628,1,11276.21
2321,949,2,10128.19
2322,466,3,14618.65
2322,988,3,18034.23
2322,737,2,3953.28
2323,292,1,11839.77
2323,341,2,39562.24
2324,486,2,27288.63
2324,850,2,6474.59
2325,946,3,10147.21
2325,323,1,6071.19
2326,873,1,36142.63
2326,40,3,47688.94
2326,837,3,7365.93
2327,235,1,22125.93
2328,407,2,30239.23
2328,3,1,29647.48
2329,549,3,13593.34
2329,834,2,49626.57
2329,922,1,36982.71
2330,786,2,15223.12
2330,656,3,8009.53
2331,219,3,6187.04
2331,547,2,6799.08
2331,678,1,18742.55
2332,575,1,29310.0
2332,744,3,17889.54
2332,337,3,7633.44
2333,337,1,7633.44
2333,663,2,25343.62
2334,749,3,13665.27
2334,265,2,46732.15
2334,174,3,23835.98
2335,209,2,11605.91
2335,747,1,45086.46
2335,168,2,47574.84
2336,655,1,41221.01
2336,71,1,36004.89
2337,977,2,11861.38
2337,246,1,33605.64
2337,68,1,8482.46
2338,785,3,36183.1
2339,630,1,35186.45
2339,285,2,4791.85
2340,826,1,40591.93
2341,933,3,39062.87
2341,936,1,10619.52
2342,535,3,7963.46
2342,835,3,43344.12
2343,647,2,49644.97
2343,360,2,46172.36
2343,31,2,34119.92
2344,413,1,15350.18
2344,218,1,40613.76
2345,766,1,42435.06
2345,715,3,34296.87
2346,800,2,29474.13
2346,507,2,14150.88
2346,571,2,19829.84
2347,38,1,31377.42
2347,464,3,11018.04
2347,193,2,24867.03
2348,665,3,30016.51
2348,347,1,23064.71
2348,426,2,30014.93
2349,99,3,2090.6
2350,140,2,9041.57
2351,780,1,25173.15
2351,349,3,35706.35
2352,325,3,29490.82
2352,252,2,9622.85
2352,320,2,11301.95
2353,308,3,37449.8
2354,836,1,16308.21
2354,389,2,10459.83
2355,999,1,363.67
2355,544,2,22148.39
2355,373,2,46475.49
2356,292,2,11839.77
2357,954,3,17890.98
2357,538,1,47442.78
2357,618,2,30664.44
2358,342,2,1084.32
2359,597,1,10342.78
2359,820,1,37912.28
2360,564,1,30668.84
2360,773,3,12637.08
2360,555,3,23024.36
2361,305,3,5129.05
2361,929,3,28520.69
2362,954,2,17890.98
2362,42,2,43972.48
2363,54,1,25853.56
2364,5,2,28193.88
2364,110,1,40884.35
2364,913,2,43886.46
2365,271,3,12168.64
2365,163,3,26845.94
2366,173,1,1312.89
2367,107,1,33594.38
2367,646,2,7030.81
2368,756,3,21701.63
2369,698,2,8661.21
2369,536,3,45129.44
2370,505,1,22363.78
2370,561,2,28643.0
2370,244,1,49848.19
2371,541,2,27415.2
2372,422,2,32412.52
2372,933,2,39062.87
2372,593,1,44819.29
2373,431,2,35014.45
2374,118,2,30428.58
2375,132,3,4514.34
2376,991,1,42582.62
2376,688,1,13299.61
2377,763,1,9242.38
2377,48,3,15792.3
2377,749,2,13665.27
2378,116,3,29155.31
2379,850,1,6474.59
2379,713,2,20025.75
2380,151,3,7177.19
2380,742,1,9613.37
2381,388,3,19944.59
2381,676,2,6964.41
2381,532,2,31862.34
2382,212,2,47221.25
2382,399,1,34573.62
2383,249,2,15931.5
2383,502,2,6573.63
2383,501,1,7396.14
2384,63,1,43761.95
2384,801,3,23055.67
2385,114,2,32181.64
2386,788,1,40062.49
2387,601,2,11871.98
2387,466,2,14618.65
2388,885,2,20946.97
2389,165,1,43382.51
2389,492,2,26108.01
2390,661,2,37104.89
2390,498,1,49908.08
2391,149,2,22161.67
2391,113,3,43258.34
2392,279,3,23633.68
2392,883,3,13330.61
2393,65,1,32711.6
2393,581,1,1241.19
2394,776,3,21693.64
2394,981,3,7641.29
2394,685,3,30338.76
2395,643,1,3929.57
2395,509,1,6152.72
2395,542,1,12470.43
2396,430,2,7328.99
2396,582,1,20824.12
2397,314,3,40288.01
2398,279,1,23633.68
2398,601,3,11871.98
2399,579,1,42106.01
2399,578,2,8774.45
2399,366,2,45817.43
2400,47,2,48228.84
2401,342,2,1084.32
2402,707,1,20743.52
2402,79,3,29847.6
2403,45,2,6550.3
2403,210,2,35488.52
2404,698,3,8661.21
2405,220,1,29927.5
2406,941,3,2732.85
2407,603,2,48236.58
2408,243,1,26092.5
2408,627,1,6135.56
2409,765,1,39944.97
2409,645,1,1877.22
2410,674,3,42919.8
2410,776,3,21693.64
2411,222,2,43050.28
2411,815,2,1924.95
2412,948,2,29430.1
2412,590,1,10601.71
2413,772,3,32017.56
2413,464,1,11018.04
2413,570,1,16599.9
2414,22,2,34325.33
2414,684,1,49978.73
2415,47,3,48228.84
2416,136,2,38493.92
2417,634,1,45887.06
2417,138,1,20162.75
2418,643,2,3929.57
2419,65,1,32711.6
2420,36,3,8160.44
2421,112,1,33103.65
2421,87,1,14463.87
2421,783,1,15800.95
2422,717,1,3088.91
2422,833,2,48149.77
2423,694,3,10050.73
2423,544,3,22148.39
2424,609,3,20030.63
2425,436,2,1206.06
2425,177,2,41019.27
2425,626,2,20449.21
2426,818,1,5926.59
2426,791,1,20430.86
2426,856,2,31392.53
2427,950,3,6700.94
2427,94,1,24580.03
2428,236,3,20304.67
2428,755,1,31123.55
2428,718,3,25142.96
2429,730,1,22023.29
2429,756,1,21701.63
2430,819,1,27292.38
2430,130,3,22256.77
2430,247,3,34775.58
2431,566,1,37821.77
2432,268,2,7685.19
2433,438,2,11559.19
2434,809,1,42146.67
2435,640,1,20946.6
2435,453,2,35656.63
2436,779,2,18893.74
2437,868,2,30918.98
2438,28,3,20150.21
2439,32,1,19266.48
2439,86,3,46682.99
2439,331,3,20087.54
2440,493,1,21701.18
2440,976,2,9025.17
2441,59,3,43232.69
2441,807,3,45982.3
2442,362,2,37018.16
2442,321,3,15318.85
2443,297,2,42311.61
2443,771,2,2127.23
2444,615,3,36636.63
2444,685,2,30338.76
2444,591,2,24146.23
2445,155,2,29328.75
2445,180,3,10156.99
2446,481,3,32246.94
2446,42,2,43972.48
2447,3,2,29647.48
2447,678,1,18742.55
2448,371,3,40418.9
2448,742,2,9613.37
2449,126,2,21196.18
2449,242,1,2299.51
2450,330,2,45114.3
2451,175,3,23412.19
2451,804,2,18853.31
2452,641,1,23280.2
2452,482,2,24083.0
2453,629,2,22912.44
2453,572,3,17017.76
2454,640,3,20946.6
2455,190,1,16318.54
2455,129,2,39352.21
2455,67,1,24436.36
2456,855,1,45218.87
2456,542,3,12470.43
2457,641,3,23280.2
2458,561,2,28643.0
2458,972,2,29748.22
2459,388,1,19944.59
2459,736,3,38676.72
2460,159,3,36811.31
2461,695,3,41718.13
2461,303,1,40156.02
2462,749,2,13665.27
2462,315,2,19910.36
2463,775,2,33970.35
2463,735,3,34080.83
2463,134,3,15727.85
2464,318,2,33839.38
2465,400,2,42270.87
2466,364,2,33599.66
2466,969,2,49820.68
2467,808,1,24635.21
2468,700,2,49519.08
2468,192,1,30633.49
2469,685,2,30338.76
2469,87,2,14463.87
2470,298,3,24315.44
2471,939,1,10986.53
2471,941,1,2732.85
2472,715,3,34296.87
2473,340,1,43362.46
2473,743,2,25768.31
2473,996,3,35535.6
2474,349,2,35706.35
2474,39,3,10185.88
2475,245,1,23659.52
2475,210,1,35488.52
2475,939,2,10986.53
2476,323,3,6071.19
2477,145,1,45370.68
2478,539,3,32661.16
2478,478,1,12283.96
2479,247,3,34775.58
2479,608,3,21068.88
2479,94,1,24580.03
2480,331,1,20087.54
2480,232,2,27364.75
2481,86,3,46682.99
2482,336,1,29443.24
2482,399,2,34573.62
2483,566,3,37821.77
2483,738,1,35670.35
2484,28,1,20150.21
2485,115,1,46980.09
2485,563,3,38290.88
2486,387,2,26488.63
2487,747,3,45086.46
2487,291,1,34251.79
2488,4,3,11166.31
2488,904,3,36222.09
2489,355,1,32839.23
2489,138,1,20162.75
2490,892,3,30731.15
2490,539,2,32661.16
2490,655,1,41221.01
2491,543,2,22841.14
2492,775,1,33970.35
2492,418,1,27849.52
2493,622,1,19363.65
2493,617,1,14962.71
2493,518,1,39665.66
2494,79,2,29847.6
2494,95,1,21351.72
2495,134,3,15727.85
2495,533,2,31363.61
2496,646,2,7030.81
2496,22,1,34325.33
2496,797,2,16501.45
2497,810,1,18144.25
2497,762,3,46623.74
2498,437,1,17284.1
2498,800,1,29474.13
2499,533,2,31363.61
2499,907,2,46578.66
2499,209,2,11605.91
2500,782,1,41616.49
2500,28,3,20150.21
2500,396,2,21635.43
2501,103,1,39071.78
2501,976,1,9025.17
2502,838,3,20886.99
2502,441,3,33197.88
2503,642,2,12946.52
2504,147,1,12587.81
2504,637,3,26160.97
2505,42,1,43972.48
2505,119,2,45005.39
2506,459,1,18933.16
2506,799,2,15876.18
2507,935,3,20503.67
2507,564,1,30668.84
2507,755,2,31123.55
2508,630,1,35186.45
2508,742,1,9613.37
2509,711,3,26361.95
2509,19,1,46851.73
2510,725,2,15174.06
