order_id,customer_id,order_date,status
2555,171,2026-01-03,новый
2556,185,2026-06-09,доставлен
2557,361,2025-12-12,оплачен
2558,179,2025-06-19,доставлен
2559,220,2025-09-17,доставлен
2560,171,2025-06-26,оплачен
2561,207,2025-07-12,оплачен
2562,224,2025-05-19,доставлен
2563,269,2025-12-05,оплачен
2564,10,2023-10-29,новый
2565,321,2026-04-18,доставлен
2566,302,2024-03-12,отгружен
2567,384,2026-02-22,доставлен
2568,421,2026-03-19,доставлен
2569,139,2024-03-06,доставлен
2570,402,2026-02-22,оплачен
2571,20,2026-02-25,доставлен
2572,421,2026-04-26,отгружен
2573,332,2025-04-30,новый
2574,196,2026-06-04,доставлен
2575,77,2026-04-07,оплачен
2576,246,2025-10-06,доставлен
2577,391,2025-05-02,отгружен
2578,496,2026-05-10,доставлен
2579,313,2025-06-22,отгружен
2580,85,2026-06-06,доставлен
2581,27,2026-05-06,доставлен
2582,29,2024-12-20,доставлен
2583,322,2024-11-14,оплачен
2584,351,2025-09-15,доставлен
2585,230,2024-12-14,доставлен
2586,258,2025-10-26,доставлен
2587,476,2026-04-30,отгружен
2588,83,2023-08-16,доставлен
2589,263,2026-04-17,доставлен
2590,192,2026-04-23,отгружен
2591,416,2026-03-27,новый
2592,342,2025-12-18,новый
2593,305,2026-05-03,отгружен
2594,457,2026-01-09,отгружен
2595,287,2025-03-09,доставлен
2596,297,2025-01-15,доставлен
2597,26,2024-10-12,оплачен
2598,464,2026-02-26,доставлен
2599,23,2024-11-11,отгружен
2600,346,2024-06-18,доставлен
2601,194,2026-05-26,отгружен
2602,329,2026-02-14,отгружен
2603,475,2025-05-22,отгружен
2604,280,2026-04-16,оплачен
2605,14,2023-12-11,оплачен
2606,79,2024-02-16,доставлен
2607,478,2026-05-26,отгружен
2608,278,2026-01-03,доставлен
2609,492,2026-05-16,доставлен
2610,273,2025-06-11,доставлен
2611,71,2026-03-28,доставлен
2612,309,2026-02-10,доставлен
2613,154,2024-03-06,новый
2614,339,2026-04-03,доставлен
2615,209,2026-05-25,оплачен
2616,458,2025-04-08,новый
2617,471,2025-02-19,оплачен
2618,12,2026-05-26,доставлен
2619,75,2026-02-07,оплачен
2620,447,2026-05-10,оплачен
2621,214,2026-05-14,отгружен
2622,248,2026-04-30,доставлен
2623,305,2026-03-02,доставлен
2624,490,2026-06-03,доставлен
2625,427,2025-03-31,доставлен
2626,139,2025-11-12,отгружен
2627,471,2025-01-14,отгружен
2628,340,2026-04-12,доставлен
2629,317,2026-02-02,доставлен
2630,353,2024-03-05,доставлен
2631,134,2024-12-24,доставлен
2632,307,2025-06-01,доставлен
2633,185,2026-06-09,оплачен
2634,243,2025-11-19,новый
2635,386,2025-11-05,доставлен
2636,332,2025-02-13,оплачен
2637,29,2024-07-26,отгружен
2638,336,2026-05-28,доставлен
2639,129,2024-05-18,оплачен
2640,350,2026-05-24,доставлен
2641,223,2025-10-13,отгружен
2642,83,2025-06-26,новый
2643,251,2025-12-16,доставлен
2644,401,2026-05-13,доставлен
2645,413,2026-06-04,доставлен
2646,410,2026-02-17,отгружен
2647,395,2024-12-13,отгружен
2648,172,2025-09-09,доставлен
2649,478,2026-04-06,доставлен
2650,90,2026-04-12,оплачен
2651,220,2025-04-20,доставлен
2652,69,2026-02-04,доставлен
2653,91,2025-05-27,оплачен
2654,409,2026-05-27,доставлен
2655,56,2025-08-14,отгружен
2656,287,2026-05-29,оплачен
2657,477,2026-04-10,доставлен
2658,327,2024-10-17,доставлен
2659,471,2026-01-09,оплачен
2660,377,2026-01-02,доставлен
2661,302,2024-03-04,доставлен
2662,87,2025-08-17,отгружен
2663,159,2025-07-26,оплачен
2664,167,2024-10-24,доставлен
2665,17,2026-06-07,доставлен
2666,334,2025-12-21,отгружен
2667,72,2026-05-10,доставлен
2668,147,2026-04-25,доставлен
2669,482,2026-05-15,доставлен
2670,341,2025-09-01,оплачен
2671,16,2025-05-25,оплачен
2672,182,2026-01-19,доставлен
2673,402,2024-09-30,отгружен
2674,169,2026-02-11,доставлен
2675,406,2025-07-27,доставлен
2676,320,2025-10-24,доставлен
2677,19,2024-12-04,доставлен
2678,367,2025-11-25,доставлен
2679,432,2025-10-10,отгружен
2680,135,2026-02-17,отгружен
2681,244,2026-04-14,доставлен
2682,55,2026-02-18,новый
2683,165,2025-12-18,оплачен
2684,263,2026-04-10,доставлен
2685,218,2025-05-14,доставлен
2686,32,2025-02-08,отгружен
2687,141,2025-09-09,доставлен
2688,415,2025-07-13,новый
2689,364,2026-05-20,оплачен
2690,426,2025-11-23,доставлен
2691,267,2026-01-21,оплачен
2692,338,2023-09-15,доставлен
2693,484,2025-04-11,доставлен
2694,444,2024-09-27,доставлен
2695,474,2026-02-05,оплачен
2696,8,2026-05-20,оплачен
2697,33,2025-11-12,доставлен
2698,466,2025-04-27,новый
2699,367,2025-09-30,отгружен
2700,97,2024-04-21,отгружен
2701,460,2025-06-08,доставлен
2702,387,2025-11-09,новый
2703,71,2026-04-11,оплачен
2704,405,2025-06-20,новый
2705,235,2024-12-25,доставлен
2706,484,2025-07-05,отгружен
2707,11,2026-02-16,доставлен
2708,200,2026-01-14,отгружен
2709,202,2026-02-07,доставлен
2710,47,2026-05-30,доставлен
2711,166,2026-06-01,оплачен
2712,396,2026-05-18,доставлен
2713,189,2026-03-10,доставлен
2714,151,2026-04-01,доставлен
2715,208,2024-06-21,оплачен
2716,277,2024-10-29,отгружен
2717,242,2024-10-30,доставлен
2718,187,2025-07-16,новый
2719,233,2026-06-04,доставлен
2720,65,2025-09-12,новый
2721,392,2025-06-19,доставлен
2722,287,2025-04-21,доставлен
2723,41,2025-02-08,доставлен
2724,189,2026-01-01,доставлен
2725,498,2026-05-06,доставлен
2726,344,2026-01-17,доставлен
2727,50,2026-04-18,доставлен
2728,48,2025-04-08,доставлен
2729,91,2026-04-20,оплачен
2730,39,2025-01-07,отгружен
2731,188,2026-02-25,оплачен
2732,178,2026-02-09,доставлен
2733,223,2026-06-08,доставлен
2734,73,2026-06-01,оплачен
2735,481,2025-02-17,доставлен
2736,474,2025-07-20,доставлен
2737,88,2025-04-15,оплачен
2738,91,2025-10-10,доставлен
2739,30,2026-01-28,новый
2740,83,2023-11-19,доставлен
2741,38,2024-10-31,отгружен
2742,34,2025-12-01,новый
2743,47,2026-06-08,оплачен
2744,454,2026-05-08,доставлен
2745,383,2024-10-26,доставлен
2746,421,2026-01-15,доставлен
2747,37,2026-04-30,доставлен
2748,132,2024-08-09,доставлен
2749,288,2026-05-13,доставлен
2750,409,2025-10-28,доставлен
2751,443,2025-09-23,доставлен
2752,393,2026-04-27,оплачен
2753,243,2026-01-10,оплачен
2754,397,2026-05-03,новый
2755,181,2026-03-05,доставлен
2756,36,2024-12-12,отгружен
2757,185,2026-06-09,отгружен
2758,447,2026-05-21,доставлен
2759,223,2025-06-02,новый
2760,368,2026-05-08,доставлен
2761,496,2025-03-02,оплачен
2762,469,2026-01-20,оплачен
2763,229,2026-06-01,доставлен
2764,172,2025-01-26,отгружен
2765,94,2024-09-07,доставлен
2766,480,2024-05-03,отгружен
2767,359,2025-04-17,отгружен
2768,456,2026-05-23,оплачен
2769,308,2026-01-11,доставлен
2770,361,2026-02-04,доставлен
2771,87,2026-02-07,доставлен
2772,419,2023-10-08,доставлен
2773,350,2026-06-02,оплачен
2774,70,2026-05-01,оплачен
2775,6,2025-04-08,оплачен
2776,164,2026-03-17,оплачен
2777,465,2026-03-20,доставлен
2778,456,2026-04-15,доставлен
2779,490,2026-05-30,доставлен
2780,98,2026-02-07,доставлен
2781,381,2026-02-07,доставлен
2782,385,2024-12-20,доставлен
2783,491,2025-02-13,доставлен
2784,7,2025-03-22,оплачен
2785,450,2025-10-14,оплачен
2786,498,2026-05-14,доставлен
2787,321,2025-10-19,доставлен
2788,173,2025-10-15,доставлен
2789,178,2024-11-29,доставлен
2790,291,2025-10-29,отгружен
2791,18,2024-12-28,новый
2792,204,2026-02-05,доставлен
2793,199,2026-03-13,доставлен
2794,246,2024-12-29,доставлен
2795,100,2024-08-20,доставлен
2796,494,2026-04-19,доставлен
2797,389,2023-12-22,доставлен
2798,112,2024-05-13,оплачен
2799,195,2024-11-03,отгружен
2800,147,2025-11-04,оплачен
2801,96,2025-12-22,доставлен
2802,158,2023-10-13,отгружен
2803,404,2025-07-31,новый
2804,430,2025-10-07,доставлен
2805,468,2026-02-22,отгружен
2806,454,2026-05-27,доставлен
2807,113,2026-05-27,доставлен
2808,491,2025-09-26,доставлен
2809,231,2025-03-27,отгружен
2810,378,2026-04-05,доставлен
2811,489,2026-03-31,доставлен
2812,453,2026-04-19,доставлен
2813,131,2025-08-08,отгружен
2814,1,2025-02-02,доставлен
2815,432,2025-05-25,оплачен
2816,221,2026-05-15,доставлен
2817,372,2025-11-07,доставлен
2818,403,2026-01-16,оплачен
2819,188,2025-09-04,доставлен
2820,109,2026-04-10,доставлен
2821,451,2026-04-15,отгружен
2822,361,2026-05-29,доставлен
2823,385,2024-09-15,доставлен
2824,310,2024-03-31,доставлен
2825,483,2025-08-10,оплачен
2826,493,2025-11-04,доставлен
2827,387,2025-07-04,отгружен
2828,110,2025-05-06,доставлен
2829,340,2026-05-26,доставлен
2830,143,2025-01-01,отгружен
2831,68,2024-05-16,доставлен
2832,309,2026-02-12,доставлен
2833,377,2026-01-31,новый
2834,142,2024-12-04,доставлен
2835,368,2026-05-10,отгружен
2836,125,2025-06-30,отгружен
2837,258,2025-02-01,новый
2838,101,2024-01-01,новый
2839,234,2026-04-06,отгружен
2840,115,2026-04-10,оплачен
2841,83,2025-01-02,доставлен
2842,381,2024-12-06,новый
2843,21,2025-03-29,доставлен
2844,112,2025-03-10,оплачен
2845,421,2026-06-06,оплачен
2846,42,2024-12-06,доставлен
2847,250,2026-03-14,новый
2848,454,2026-06-04,отгружен
2849,197,2026-03-20,оплачен
2850,412,2025-02-25,отгружен
2851,154,2024-03-28,доставлен
2852,157,2025-12-06,доставлен
2853,214,2024-09-18,отгружен
2854,98,2025-12-29,оплачен
2855,452,2026-05-24,доставлен
2856,131,2025-01-22,оплачен
2857,482,2026-05-30,доставлен
2858,348,2026-05-20,доставлен
2859,377,2026-02-03,отгружен
2860,477,2026-01-16,отгружен
2861,337,2025-06-27,доставлен
2862,174,2025-10-15,доставлен
2863,456,2026-05-16,отгружен
2864,116,2024-10-31,оплачен
2865,41,2026-05-27,доставлен
2866,15,2025-12-13,отгружен
2867,200,2025-07-12,доставлен
2868,206,2026-05-24,доставлен
2869,185,2026-06-08,доставлен
2870,198,2024-09-12,доставлен
2871,107,2025-12-03,доставлен
2872,147,2026-04-04,отгружен
2873,474,2025-09-09,доставлен
2874,418,2024-09-27,отгружен
2875,295,2025-10-25,отгружен
2876,7,2026-04-23,отгружен
2877,137,2025-12-18,оплачен
2878,27,2025-07-24,доставлен
2879,482,2026-01-28,отгружен
2880,454,2026-05-27,отгружен
2881,113,2026-06-03,доставлен
2882,16,2026-05-24,доставлен
2883,471,2024-06-13,оплачен
2884,470,2025-01-17,доставлен
2885,186,2026-04-11,доставлен
2886,456,2026-03-17,доставлен
2887,456,2026-05-27,доставлен
2888,330,2025-05-28,доставлен
2889,211,2025-09-16,доставлен
2890,68,2024-02-18,доставлен
2891,240,2025-09-23,новый
2892,424,2026-05-03,новый
2893,478,2026-05-26,доставлен
2894,167,2026-05-25,доставлен
2895,248,2026-06-07,доставлен
2896,159,2025-06-08,оплачен
2897,218,2026-03-23,новый
2898,394,2026-05-18,доставлен
2899,45,2025-09-14,отгружен
2900,63,2024-10-20,оплачен
2901,398,2024-01-02,отгружен
2902,324,2024-07-06,доставлен
2903,495,2026-06-08,доставлен
2904,87,2025-12-16,оплачен
2905,316,2026-03-19,оплачен
2906,187,2025-04-08,доставлен
2907,116,2025-12-24,оплачен
2908,241,2026-01-02,отгружен
2909,200,2025-11-20,доставлен
2910,425,2025-07-17,доставлен
2911,80,2025-12-27,отгружен
2912,458,2025-06-18,доставлен
2913,46,2024-04-10,доставлен
2914,473,2024-08-08,доставлен
2915,400,2025-11-15,отгружен
2916,68,2024-08-31,оплачен
2917,471,2025-10-19,доставлен
2918,150,2025-02-17,оплачен
2919,440,2025-12-28,доставлен
2920,351,2026-02-02,доставлен
2921,208,2024-06-04,новый
2922,173,2026-01-01,оплачен
2923,405,2026-04-10,доставлен
2924,29,2025-02-24,оплачен
2925,4,2026-03-24,отгружен
2926,335,2026-03-28,доставлен
2927,37,2026-05-07,оплачен
2928,402,2025-06-11,оплачен
2929,337,2025-08-30,отгружен
2930,405,2025-07-31,отгружен
2931,480,2025-11-21,доставлен
2932,369,2026-04-20,оплачен
2933,176,2026-02-17,отгружен
2934,47,2026-05-30,доставлен
2935,281,2024-10-07,отгружен
2936,130,2026-04-15,оплачен
2937,50,2026-03-31,оплачен
2938,293,2025-05-28,оплачен
2939,237,2025-10-30,доставлен
2940,243,2026-01-11,оплачен
2941,119,2024-06-23,новый
2942,334,2026-04-20,отгружен
2943,296,2024-07-03,доставлен
2944,181,2026-03-29,оплачен
2945,293,2026-02-28,доставлен
2946,47,2026-06-09,доставлен
2947,345,2026-01-11,доставлен
2948,75,2025-11-16,новый
2949,432,2025-01-19,новый
2950,289,2026-03-28,доставлен
2951,26,2024-09-11,новый
2952,159,2025-05-21,доставлен
2953,230,2024-11-06,доставлен
2954,456,2026-03-15,отгружен
2955,12,2024-10-06,отгружен
2956,20,2026-04-24,доставлен
2957,96,2026-01-07,доставлен
2958,333,2026-01-20,отгружен
2959,26,2023-10-26,доставлен
2960,180,2025-05-27,оплачен
2961,219,2026-01-12,оплачен
2962,436,2025-11-02,доставлен
2963,473,2025-02-09,оплачен
2964,448,2025-09-17,доставлен
2965,406,2025-10-23,доставлен
2966,126,2025-05-21,доставлен
2967,142,2025-09-23,доставлен
2968,450,2026-02-20,отгружен
2969,429,2024-01-15,доставлен
2970,169,2026-04-04,доставлен
2971,371,2023-11-29,доставлен
2972,440,2023-12-19,доставлен
2973,496,2025-07-26,новый
2974,59,2025-01-04,доставлен
2975,179,2026-01-23,оплачен
2976,242,2025-09-14,доставлен
2977,20,2026-03-12,оплачен
2978,222,2025-04-30,доставлен
2979,115,2025-10-08,доставлен
2980,399,2025-12-24,оплачен
2981,271,2026-05-26,доставлен
2982,347,2024-11-03,доставлен
2983,112,2024-12-29,доставлен
2984,153,2025-12-03,оплачен
2985,38,2025-06-01,оплачен
2986,456,2026-05-16,оплачен
2987,440,2025-12-11,оплачен
2988,107,2026-02-05,доставлен
2989,231,2025-01-24,доставлен
2990,203,2024-02-06,доставлен
2991,161,2025-12-31,доставлен
2992,79,2025-05-11,доставлен
2993,456,2026-05-17,оплачен
2994,431,2026-06-09,отгружен
2995,485,2026-03-03,новый
2996,484,2025-03-06,оплачен
2997,447,2026-03-16,доставлен
2998,79,2024-06-23,доставлен
2999,69,2025-03-23,отгружен
3000,118,2025-09-13,новый
