review_id,customer_id,product_id,rating,text,review_date
1484,497,359,2,Качество не очень.,2025-01-24
1485,215,89,2,Качество не очень.,2024-12-27
1486,391,680,5,Отлично! Всё супер.,2025-12-02
1487,24,151,3,"Нормально, сойдет.",2025-05-16
1488,427,637,5,Отлично! Всё супер.,2024-12-31
1489,299,612,5,Отлично! Всё супер.,2024-08-19
1490,303,204,5,Отлично! Всё супер.,2025-06-24
1491,100,216,5,Отлично! Всё супер.,2025-03-11
1492,98,306,4,"Хороший товар, рекомендую.",2025-09-01
1493,415,301,5,Отлично! Всё супер.,2025-03-18
1494,159,282,5,Отлично! Всё супер.,2025-03-06
1495,147,564,5,Отлично! Всё супер.,2026-01-29
1496,400,278,5,Отлично! Всё супер.,2025-10-20
1497,14,455,4,"Хороший товар, рекомендую.",2025-07-20
1498,274,426,5,Отлично! Всё супер.,2025-05-24
1499,397,231,5,Отлично! Всё супер.,2026-03-15
1500,34,946,4,"Хороший товар, рекомендую.",2025-10-12
